cz,pop,parent,child,prop
20500,4974945,4,3,0.203
20500,4974945,5,3,0.162
20600,1193391,1,3,0.201
20600,1193391,2,3,0.233
20600,1193391,3,3,0.23
20600,1193391,4,3,0.219
20600,1193391,5,3,0.182
20700,118041,1,3,0.228
20700,118041,2,3,0.241
20700,118041,3,3,0.252
20700,118041,4,3,0.237
20700,118041,5,3,0.193
20800,680014,1,3,0.192
20800,680014,2,3,0.213
20800,680014,3,3,0.216
20800,680014,4,3,0.217
20800,680014,5,3,0.178
20901,3405565,1,3,0.195
20901,3405565,2,3,0.216
20901,3405565,3,3,0.215
20901,3405565,4,3,0.199
20901,3405565,5,3,0.159
20902,171947,1,3,0.221
20902,171947,2,3,0.224
20902,171947,3,3,0.245
20902,171947,4,3,0.226
20902,171947,5,3,0.168
21001,47701,1,3,0.219
21001,47701,2,3,0.241
21001,47701,3,3,0.242
21001,47701,4,3,0.218
21001,47701,5,3,0.158
21002,47063,1,3,0.189
21002,47063,2,3,0.205
21002,47063,3,3,0.214
21002,47063,4,3,0.23
21002,47063,5,3,0.176
21003,32049,1,3,0.198
21003,32049,2,3,0.25
21003,32049,3,3,0.216
21003,32049,4,3,0.191
21003,32049,5,3,0.155
21004,67833,1,3,0.208
21004,67833,2,3,0.209
21004,67833,3,3,0.232
21004,67833,4,3,0.202
21004,67833,5,3,0.157
21101,92542,1,3,0.209
21101,92542,2,3,0.236
21101,92542,3,3,0.217
21101,92542,4,3,0.197
21101,92542,5,3,0.167
21102,56993,1,3,0.184
21102,56993,2,3,0.222
21102,56993,3,3,0.225
21102,56993,4,3,0.224
21102,56993,5,3,0.182
21201,72898,1,3,0.238
21201,72898,2,3,0.223
21201,72898,3,3,0.209
21201,72898,4,3,0.204
21201,72898,5,3,0.177
21202,33969,1,3,0.234
21202,33969,2,3,0.222
21202,33969,3,3,0.174
21202,33969,4,3,0.18
21202,33969,5,3,0.126
21301,149925,1,3,0.215
21301,149925,2,3,0.234
21301,149925,3,3,0.214
21301,149925,4,3,0.207
21301,149925,5,3,0.174
21302,109871,1,3,0.208
21302,109871,2,3,0.232
21302,109871,3,3,0.243
21302,109871,4,3,0.192
21302,109871,5,3,0.172
21400,254139,1,3,0.195
21400,254139,2,3,0.222
21400,254139,3,3,0.213
21400,254139,4,3,0.201
21400,254139,5,3,0.164
21501,2904389,1,3,0.196
21501,2904389,2,3,0.231
21501,2904389,3,3,0.23
21501,2904389,4,3,0.216
21501,2904389,5,3,0.176
21502,41526,1,3,0.203
21502,41526,2,3,0.207
21502,41526,3,3,0.232
21502,41526,4,3,0.179
21502,41526,5,3,0.178
21600,141542,1,3,0.215
21600,141542,2,3,0.22
21600,141542,3,3,0.213
21600,141542,4,3,0.206
21600,141542,5,3,0.162
21701,228867,1,3,0.222
21701,228867,2,3,0.232
21701,228867,3,3,0.215
21701,228867,4,3,0.206
21701,228867,5,3,0.163
21702,71187,1,3,0.26
21702,71187,2,3,0.219
21702,71187,3,3,0.217
21702,71187,4,3,0.202
21702,71187,5,3,0.156
21801,78179,1,3,0.21
21801,78179,2,3,0.227
21801,78179,3,3,0.206
21801,78179,4,3,0.198
21801,78179,5,3,0.161
21802,72111,1,3,0.244
21802,72111,2,3,0.236
21802,72111,3,3,0.208
21802,72111,4,3,0.186
21802,72111,5,3,0.142
21900,113442,1,3,0.21
21900,113442,2,3,0.224
21900,113442,3,3,0.21
21900,113442,4,3,0.184
21900,113442,5,3,0.169
22001,222112,1,3,0.202
22001,222112,2,3,0.215
22001,222112,3,3,0.201
22001,222112,4,3,0.199
22001,222112,5,3,0.161
22002,29516,1,3,0.195
22002,29516,2,3,0.245
22002,29516,3,3,0.186
22002,29516,4,3,0.19
22002,29516,5,3,0.191
22100,203768,1,3,0.224
22100,203768,2,3,0.229
22100,203768,3,3,0.222
22100,203768,4,3,0.202
22100,203768,5,3,0.168
22200,252901,1,3,0.199
22200,252901,2,3,0.248
22200,252901,3,3,0.221
22200,252901,4,3,0.206
22200,252901,5,3,0.178
22300,142385,1,3,0.209
22300,142385,2,3,0.204
22300,142385,3,3,0.207
22300,142385,4,3,0.192
22300,142385,5,3,0.162
22400,195533,1,3,0.211
22400,195533,2,3,0.215
22400,195533,3,3,0.225
22400,195533,4,3,0.201
22400,195533,5,3,0.163
22500,549651,1,3,0.207
22500,549651,2,3,0.237
22500,549651,3,3,0.218
22500,549651,4,3,0.201
22500,549651,5,3,0.183
22601,310560,1,3,0.215
22601,310560,2,3,0.226
22601,310560,3,3,0.226
22601,310560,4,3,0.207
22601,310560,5,3,0.175
22602,65966,1,3,0.201
22602,65966,2,3,0.218
22602,65966,3,3,0.235
22602,65966,4,3,0.211
22602,65966,5,3,0.156
22700,370092,1,3,0.22
22700,370092,2,3,0.225
22700,370092,3,3,0.226
22700,370092,4,3,0.201
22700,370092,5,3,0.166
22800,305307,1,3,0.22
22800,305307,2,3,0.215
22800,305307,3,3,0.22
22800,305307,4,3,0.205
22800,305307,5,3,0.185
22900,220109,1,3,0.217
22900,220109,2,3,0.237
22900,220109,3,3,0.227
22900,220109,4,3,0.211
22900,220109,5,3,0.169
23000,116624,1,3,0.195
23000,116624,2,3,0.219
23000,116624,3,3,0.212
23000,116624,4,3,0.195
23000,116624,5,3,0.174
23100,590755,1,3,0.191
23100,590755,2,3,0.235
23100,590755,3,3,0.233
23100,590755,4,3,0.221
23100,590755,5,3,0.185
23200,163189,1,3,0.199
23200,163189,2,3,0.218
23200,163189,3,3,0.206
23200,163189,4,3,0.183
23200,163189,5,3,0.163
23301,101161,1,3,0.183
23301,101161,2,3,0.206
23301,101161,3,3,0.217
23301,101161,4,3,0.201
23301,101161,5,3,0.15
23302,101195,1,3,0.224
23302,101195,2,3,0.215
23302,101195,3,3,0.218
23302,101195,4,3,0.167
23302,101195,5,3,0.158
23400,206909,1,3,0.184
23400,206909,2,3,0.208
23400,206909,3,3,0.214
23400,206909,4,3,0.201
23400,206909,5,3,0.173
23500,382083,1,3,0.17
23500,382083,2,3,0.219
23500,382083,3,3,0.218
23500,382083,4,3,0.195
23500,382083,5,3,0.167
23600,136489,1,3,0.19
23600,136489,2,3,0.216
23600,136489,3,3,0.212
23600,136489,4,3,0.201
23600,136489,5,3,0.165
23700,145734,1,3,0.181
23700,145734,2,3,0.21
23700,145734,3,3,0.218
23700,145734,4,3,0.199
23700,145734,5,3,0.182
23801,382351,1,3,0.185
23801,382351,2,3,0.21
23801,382351,3,3,0.212
23801,382351,4,3,0.195
23801,382351,5,3,0.171
23802,70445,1,3,0.185
23802,70445,2,3,0.201
23802,70445,3,3,0.201
23802,70445,4,3,0.183
23802,70445,5,3,0.159
23900,529703,1,3,0.166
23900,529703,2,3,0.213
23900,529703,3,3,0.216
23900,529703,4,3,0.192
23900,529703,5,3,0.168
24000,584474,1,3,0.175
24000,584474,2,3,0.209
24000,584474,3,3,0.22
24000,584474,4,3,0.212
24000,584474,5,3,0.187
24100,1660659,1,3,0.168
24100,1660659,2,3,0.215
24100,1660659,3,3,0.227
24100,1660659,4,3,0.213
24100,1660659,5,3,0.174
24200,135167,1,3,0.167
24200,135167,2,3,0.217
24200,135167,3,3,0.211
24200,135167,4,3,0.198
24200,135167,5,3,0.168
24300,8183799,1,3,0.175
24300,8183799,2,3,0.21
24300,8183799,3,3,0.218
24300,8183799,4,3,0.203
24300,8183799,5,3,0.162
24400,622573,1,3,0.178
24400,622573,2,3,0.224
24400,622573,3,3,0.222
24400,622573,4,3,0.202
24400,622573,5,3,0.169
24500,111509,1,3,0.197
24500,111509,2,3,0.21
24500,111509,3,3,0.234
24500,111509,4,3,0.21
24500,111509,5,3,0.189
24600,137456,1,3,0.19
24600,137456,2,3,0.2
24600,137456,3,3,0.205
24600,137456,4,3,0.199
24600,137456,5,3,0.152
24701,2325609,1,3,0.162
24701,2325609,2,3,0.21
24701,2325609,3,3,0.225
24701,2325609,4,3,0.214
24701,2325609,5,3,0.175
24702,37989,1,3,0.196
24702,37989,2,3,0.238
24702,37989,3,3,0.218
24702,37989,4,3,0.217
24702,37989,5,3,0.196
24801,84748,1,3,0.192
24801,84748,2,3,0.213
24801,84748,3,3,0.222
24801,84748,4,3,0.204
24801,84748,5,3,0.172
24802,267992,1,3,0.158
24802,267992,2,3,0.205
24802,267992,3,3,0.215
24802,267992,4,3,0.211
24802,267992,5,3,0.175
24900,382997,1,3,0.167
24900,382997,2,3,0.196
24900,382997,3,3,0.205
24900,382997,4,3,0.193
24900,382997,5,3,0.17
25000,152421,1,3,0.188
25000,152421,2,3,0.209
25000,152421,3,3,0.219
25000,152421,4,3,0.198
25000,152421,5,3,0.165
25101,64068,1,3,0.21
25101,64068,2,3,0.24
25101,64068,3,3,0.236
25101,64068,4,3,0.195
25101,64068,5,3,0.157
25102,90551,1,3,0.212
25102,90551,2,3,0.246
25102,90551,3,3,0.22
25102,90551,4,3,0.25
25102,90551,5,3,0.172
25103,76174,1,3,0.205
25103,76174,2,3,0.223
25103,76174,3,3,0.243
25103,76174,4,3,0.204
25103,76174,5,3,0.142
25104,51737,1,3,0.173
25104,51737,2,3,0.232
25104,51737,3,3,0.219
25104,51737,4,3,0.188
25104,51737,5,3,0.174
25105,64601,1,3,0.181
25105,64601,2,3,0.239
25105,64601,3,3,0.215
25105,64601,4,3,0.193
25105,64601,5,3,0.172
25200,151629,1,3,0.178
25200,151629,2,3,0.203
25200,151629,3,3,0.196
25200,151629,4,3,0.185
25200,151629,5,3,0.163
25300,117387,1,3,0.164
25300,117387,2,3,0.203
25300,117387,3,3,0.208
25300,117387,4,3,0.187
25300,117387,5,3,0.155
25401,138654,1,3,0.164
25401,138654,2,3,0.198
25401,138654,3,3,0.205
25401,138654,4,3,0.196
25401,138654,5,3,0.152
25402,34177,1,3,0.18
25402,34177,2,3,0.178
25402,34177,3,3,0.237
25402,34177,4,3,0.184
25402,34177,5,3,0.135
25500,141040,1,3,0.188
25500,141040,2,3,0.213
25500,141040,3,3,0.203
25500,141040,4,3,0.185
25500,141040,5,3,0.152
25601,265022,1,3,0.177
25601,265022,2,3,0.201
25601,265022,3,3,0.205
25601,265022,4,3,0.183
25601,265022,5,3,0.162
25602,37978,1,3,0.152
25602,37978,2,3,0.167
25602,37978,3,3,0.177
25602,37978,4,3,0.16
25602,37978,5,3,0.154
25701,184036,1,3,0.176
25701,184036,2,3,0.216
25701,184036,3,3,0.22
25701,184036,4,3,0.203
25701,184036,5,3,0.179
25702,73576,1,3,0.174
25702,73576,2,3,0.219
25702,73576,3,3,0.241
25702,73576,4,3,0.216
25702,73576,5,3,0.19
25800,105181,1,3,0.165
25800,105181,2,3,0.198
25800,105181,3,3,0.228
25800,105181,4,3,0.205
25800,105181,5,3,0.186
25900,198671,1,3,0.192
25900,198671,2,3,0.219
25900,198671,3,3,0.214
25900,198671,4,3,0.194
25900,198671,5,3,0.168
26001,20860,1,3,0.228
26001,20860,2,3,0.266
26001,20860,3,3,0.256
26001,20860,4,3,0.217
26001,20860,5,3,0.196
26002,286544,1,3,0.192
26002,286544,2,3,0.213
26002,286544,3,3,0.217
26002,286544,4,3,0.204
26002,286544,5,3,0.186
26004,14355,1,3,0.239
26004,14355,2,3,0.253
26004,14355,3,3,0.206
26004,14355,4,3,0.18
26004,14355,5,3,0.143
26101,56535,1,3,0.203
26101,56535,2,3,0.231
26101,56535,3,3,0.243
26101,56535,4,3,0.207
26101,56535,5,3,0.153
26102,48599,1,3,0.192
26102,48599,2,3,0.212
26102,48599,3,3,0.212
26102,48599,4,3,0.192
26102,48599,5,3,0.167
26103,22192,1,3,0.19
26103,22192,2,3,0.202
26103,22192,3,3,0.196
26103,22192,4,3,0.186
26103,22192,5,3,0.159
26104,14189,1,3,0.221
26104,14189,2,3,0.173
26104,14189,3,3,0.226
26104,14189,4,3,0.219
26104,14189,5,3,0.205
26105,12442,1,3,0.257
26105,12442,2,3,0.228
26105,12442,3,3,0.22
26105,12442,4,3,0.191
26105,12442,5,3,0.263
26106,29873,1,3,0.197
26106,29873,2,3,0.217
26106,29873,3,3,0.222
26106,29873,4,3,0.218
26106,29873,5,3,0.197
26107,38491,1,3,0.215
26107,38491,2,3,0.223
26107,38491,3,3,0.247
26107,38491,4,3,0.221
26107,38491,5,3,0.179
26201,114739,1,3,0.21
26201,114739,2,3,0.21
26201,114739,3,3,0.202
26201,114739,4,3,0.186
26201,114739,5,3,0.159
26203,10029,1,3,0.19
26203,10029,2,3,0.207
26203,10029,3,3,0.187
26203,10029,4,3,0.132
26203,10029,5,3,0
26301,22745,1,3,0.171
26301,22745,2,3,0.184
26301,22745,3,3,0.194
26301,22745,4,3,0.187
26301,22745,5,3,0.147
26302,6516,1,3,0.233
26302,6516,2,3,0.223
26302,6516,3,3,0.172
26302,6516,4,3,0.137
26302,6516,5,3,0.074
26303,16550,1,3,0.14
26303,16550,2,3,0.177
26303,16550,3,3,0.226
26303,16550,4,3,0.182
26303,16550,5,3,0.233
26304,74541,1,3,0.198
26304,74541,2,3,0.223
26304,74541,3,3,0.193
26304,74541,4,3,0.172
26304,74541,5,3,0.151
26305,11487,1,3,0.225
26305,11487,2,3,0.227
26305,11487,3,3,0.138
26305,11487,4,3,0.173
26305,11487,5,3,0.071
26404,8671,1,3,0.175
26404,8671,2,3,0.159
26404,8671,3,3,0.183
26404,8671,4,3,0.147
26404,8671,5,3,0.167
26406,12597,1,3,0.124
26406,12597,2,3,0.163
26406,12597,3,3,0.223
26406,12597,4,3,0.194
26406,12597,5,3,0.071
26408,12276,1,3,0.181
26408,12276,2,3,0.213
26408,12276,3,3,0.21
26408,12276,4,3,0.181
26408,12276,5,3,0.125
26409,12051,1,3,0.185
26409,12051,2,3,0.161
26409,12051,3,3,0.2
26409,12051,4,3,0.178
26409,12051,5,3,0.085
26410,27124,1,3,0.171
26410,27124,2,3,0.168
26410,27124,3,3,0.131
26410,27124,4,3,0.132
26410,27124,5,3,0.13
26411,22035,1,3,0.171
26411,22035,2,3,0.16
26411,22035,3,3,0.17
26411,22035,4,3,0.165
26411,22035,5,3,0.113
26412,24286,1,3,0.142
26412,24286,2,3,0.162
26412,24286,3,3,0.143
26412,24286,4,3,0.123
26412,24286,5,3,0.104
26501,40630,1,3,0.206
26501,40630,2,3,0.212
26501,40630,3,3,0.229
26501,40630,4,3,0.202
26501,40630,5,3,0.165
26502,14160,1,3,0.218
26502,14160,2,3,0.265
26502,14160,3,3,0.205
26502,14160,4,3,0.23
26502,14160,5,3,0.152
26503,200630,1,3,0.216
26503,200630,2,3,0.251
26503,200630,3,3,0.237
26503,200630,4,3,0.223
26503,200630,5,3,0.173
26504,40078,1,3,0.235
26504,40078,2,3,0.205
26504,40078,3,3,0.203
26504,40078,4,3,0.191
26504,40078,5,3,0.159
26601,17801,1,3,0.234
26601,17801,2,3,0.234
26601,17801,3,3,0.193
26601,17801,4,3,0.206
26601,17801,5,3,0.139
26602,20859,1,3,0.218
26602,20859,2,3,0.194
26602,20859,3,3,0.208
26602,20859,4,3,0.181
26602,20859,5,3,0.184
26603,8225,1,3,0.126
26603,8225,2,3,0.181
26603,8225,3,3,0.248
26603,8225,4,3,0.2
26603,8225,5,3,0.056
26604,7756,1,3,0.204
26604,7756,2,3,0.181
26604,7756,3,3,0.191
26604,7756,4,3,0.178
26604,7756,5,3,0.258
26605,52825,1,3,0.201
26605,52825,2,3,0.233
26605,52825,3,3,0.224
26605,52825,4,3,0.196
26605,52825,5,3,0.145
26701,101639,1,3,0.195
26701,101639,2,3,0.215
26701,101639,3,3,0.228
26701,101639,4,3,0.196
26701,101639,5,3,0.176
26702,31090,1,3,0.186
26702,31090,2,3,0.228
26702,31090,3,3,0.216
26702,31090,4,3,0.199
26702,31090,5,3,0.163
26703,28038,1,3,0.251
26703,28038,2,3,0.248
26703,28038,3,3,0.216
26703,28038,4,3,0.187
26703,28038,5,3,0.206
26704,108213,1,3,0.227
26704,108213,2,3,0.234
26704,108213,3,3,0.224
26704,108213,4,3,0.197
26704,108213,5,3,0.175
26801,206945,1,3,0.203
26801,206945,2,3,0.239
26801,206945,3,3,0.224
26801,206945,4,3,0.215
26801,206945,5,3,0.161
26802,16013,1,3,0.222
26802,16013,2,3,0.182
26802,16013,3,3,0.215
26802,16013,4,3,0.147
26802,16013,5,3,0.095
26803,38384,1,3,0.21
26803,38384,2,3,0.236
26803,38384,3,3,0.195
26803,38384,4,3,0.155
26803,38384,5,3,0.137
26901,117558,1,3,0.232
26901,117558,2,3,0.23
26901,117558,3,3,0.207
26901,117558,4,3,0.201
26901,117558,5,3,0.153
26902,69851,1,3,0.216
26902,69851,2,3,0.218
26902,69851,3,3,0.208
26902,69851,4,3,0.183
26902,69851,5,3,0.194
27001,14875,1,3,0.216
27001,14875,2,3,0.188
27001,14875,3,3,0.211
27001,14875,4,3,0.157
27001,14875,5,3,0.237
27002,9975,1,3,0.163
27002,9975,2,3,0.193
27002,9975,3,3,0.184
27002,9975,4,3,0.198
27002,9975,5,3,0.167
27003,6264,1,3,0.278
27003,6264,2,3,0.244
27003,6264,3,3,0.134
27003,6264,4,3,0.19
27003,6264,5,3,0.154
27004,11222,1,3,0.229
27004,11222,2,3,0.204
27004,11222,3,3,0.2
27004,11222,4,3,0.151
27004,11222,5,3,0.154
27005,47901,1,3,0.234
27005,47901,2,3,0.186
27005,47901,3,3,0.204
27005,47901,4,3,0.203
27005,47901,5,3,0.148
27006,27613,1,3,0.226
27006,27613,2,3,0.218
27006,27613,3,3,0.227
27006,27613,4,3,0.162
27006,27613,5,3,0.152
27007,19318,1,3,0.237
27007,19318,2,3,0.234
27007,19318,3,3,0.228
27007,19318,4,3,0.204
27007,19318,5,3,0.187
27008,20883,1,3,0.18
27008,20883,2,3,0.215
27008,20883,3,3,0.197
27008,20883,4,3,0.23
27008,20883,5,3,0.161
27009,11291,1,3,0.21
27009,11291,2,3,0.158
27009,11291,3,3,0.218
27009,11291,4,3,0.23
27009,11291,5,3,0.176
27011,20809,1,3,0.227
27011,20809,2,3,0.278
27011,20809,3,3,0.231
27011,20809,4,3,0.207
27011,20809,5,3,0.157
27101,85394,1,3,0.217
27101,85394,2,3,0.206
27101,85394,3,3,0.195
27101,85394,4,3,0.193
27101,85394,5,3,0.158
27102,51470,1,3,0.197
27102,51470,2,3,0.206
27102,51470,3,3,0.183
27102,51470,4,3,0.19
27102,51470,5,3,0.128
27201,58454,1,3,0.21
27201,58454,2,3,0.202
27201,58454,3,3,0.183
27201,58454,4,3,0.145
27201,58454,5,3,0.122
27202,60435,1,3,0.261
27202,60435,2,3,0.218
27202,60435,3,3,0.211
27202,60435,4,3,0.163
27202,60435,5,3,0.107
27301,61106,1,3,0.204
27301,61106,2,3,0.214
27301,61106,3,3,0.22
27301,61106,4,3,0.192
27301,61106,5,3,0.144
27302,49010,1,3,0.223
27302,49010,2,3,0.241
27302,49010,3,3,0.237
27302,49010,4,3,0.192
27302,49010,5,3,0.153
27401,52812,1,3,0.221
27401,52812,2,3,0.23
27401,52812,3,3,0.196
27401,52812,4,3,0.179
27401,52812,5,3,0.117
27402,101165,1,3,0.212
27402,101165,2,3,0.226
27402,101165,3,3,0.197
27402,101165,4,3,0.184
27402,101165,5,3,0.154
27501,595842,1,3,0.194
27501,595842,2,3,0.218
27501,595842,3,3,0.226
27501,595842,4,3,0.207
27501,595842,5,3,0.169
27502,35600,1,3,0.2
27502,35600,2,3,0.225
27502,35600,3,3,0.238
27502,35600,4,3,0.208
27502,35600,5,3,0.143
27503,34687,1,3,0.215
27503,34687,2,3,0.199
27503,34687,3,3,0.191
27503,34687,4,3,0.183
27503,34687,5,3,0.162
27504,48729,1,3,0.208
27504,48729,2,3,0.197
27504,48729,3,3,0.198
27504,48729,4,3,0.174
27504,48729,5,3,0.13
27601,158442,1,3,0.199
27601,158442,2,3,0.235
27601,158442,3,3,0.235
27601,158442,4,3,0.208
27601,158442,5,3,0.165
27602,8491,1,3,0.096
27602,8491,2,3,0.208
27602,8491,3,3,0.119
27602,8491,4,3,0.217
27602,8491,5,3,0.16
27603,5126,1,3,0.145
27603,5126,2,3,0.176
27603,5126,3,3,0.181
27603,5126,4,3,0.209
27603,5126,5,3,0.174
27605,11133,1,3,0.097
27605,11133,2,3,0.151
27605,11133,3,3,0.181
27605,11133,4,3,0.308
27605,11133,5,3,0.143
27701,65903,1,3,0.225
27701,65903,2,3,0.244
27701,65903,3,3,0.225
27701,65903,4,3,0.184
27701,65903,5,3,0.173
27702,95526,1,3,0.198
27702,95526,2,3,0.228
27702,95526,3,3,0.245
27702,95526,4,3,0.209
27702,95526,5,3,0.178
27703,21345,1,3,0.198
27703,21345,2,3,0.197
27703,21345,3,3,0.18
27703,21345,4,3,0.187
27703,21345,5,3,0.096
27704,22238,1,3,0.113
27704,22238,2,3,0.183
27704,22238,3,3,0.232
27704,22238,4,3,0.173
27704,22238,5,3,0.069
27801,56990,1,3,0.245
27801,56990,2,3,0.22
27801,56990,3,3,0.218
27801,56990,4,3,0.186
27801,56990,5,3,0.149
27802,61167,1,3,0.236
27802,61167,2,3,0.205
27802,61167,3,3,0.198
27802,61167,4,3,0.177
27802,61167,5,3,0.122
27901,42251,1,3,0.269
27901,42251,2,3,0.23
27901,42251,3,3,0.225
27901,42251,4,3,0.19
27901,42251,5,3,0.148
27902,26871,1,3,0.212
27902,26871,2,3,0.212
27902,26871,3,3,0.197
27902,26871,4,3,0.198
27902,26871,5,3,0.151
27903,77708,1,3,0.215
27903,77708,2,3,0.228
27903,77708,3,3,0.229
27903,77708,4,3,0.207
27903,77708,5,3,0.151
28001,187773,1,3,0.201
28001,187773,2,3,0.23
28001,187773,3,3,0.221
28001,187773,4,3,0.191
28001,187773,5,3,0.161
28002,25165,1,3,0.166
28002,25165,2,3,0.191
28002,25165,3,3,0.193
28002,25165,4,3,0.187
28002,25165,5,3,0.127
28101,311956,1,3,0.199
28101,311956,2,3,0.234
28101,311956,3,3,0.217
28101,311956,4,3,0.212
28101,311956,5,3,0.17
28102,40078,1,3,0.23
28102,40078,2,3,0.219
28102,40078,3,3,0.185
28102,40078,4,3,0.222
28102,40078,5,3,0.126
28201,48197,1,3,0.212
28201,48197,2,3,0.23
28201,48197,3,3,0.202
28201,48197,4,3,0.188
28201,48197,5,3,0.198
28202,803201,1,3,0.181
28202,803201,2,3,0.221
28202,803201,3,3,0.227
28202,803201,4,3,0.213
28202,803201,5,3,0.177
28301,39751,1,3,0.249
28301,39751,2,3,0.212
28301,39751,3,3,0.199
28301,39751,4,3,0.197
28301,39751,5,3,0.19
28302,16920,1,3,0.193
28302,16920,2,3,0.188
28302,16920,3,3,0.224
28302,16920,4,3,0.154
28302,16920,5,3,0.15
28304,8122,1,3,0.244
28304,8122,2,3,0.227
28304,8122,3,3,0.228
28304,8122,4,3,0.125
28304,8122,5,3,0.2
28305,13105,1,3,0.246
28305,13105,2,3,0.249
28305,13105,3,3,0.228
28305,13105,4,3,0.228
28305,13105,5,3,0.167
28306,35939,1,3,0.196
28306,35939,2,3,0.237
28306,35939,3,3,0.195
28306,35939,4,3,0.202
28306,35939,5,3,0.18
28401,587132,1,3,0.204
28401,587132,2,3,0.23
28401,587132,3,3,0.245
28401,587132,4,3,0.228
28401,587132,5,3,0.189
28502,187782,1,3,0.197
28502,187782,2,3,0.21
28502,187782,3,3,0.221
28502,187782,4,3,0.213
28502,187782,5,3,0.186
28503,23069,1,3,0.193
28503,23069,2,3,0.236
28503,23069,3,3,0.156
28503,23069,4,3,0.233
28503,23069,5,3,0.157
28504,11864,1,3,0.237
28504,11864,2,3,0.257
28504,11864,3,3,0.247
28504,11864,4,3,0.179
28504,11864,5,3,0.143
28601,6438,1,3,0.18
28601,6438,2,3,0.208
28601,6438,3,3,0.194
28601,6438,4,3,0.139
28601,6438,5,3,0.179
28602,5953,1,3,0.241
28602,5953,2,3,0.228
28602,5953,3,3,0.219
28602,5953,4,3,0.269
28602,5953,5,3,0.323
28603,10537,1,3,0.223
28603,10537,2,3,0.189
28603,10537,3,3,0.225
28603,10537,4,3,0.161
28603,10537,5,3,0.117
28604,17107,1,3,0.242
28604,17107,2,3,0.23
28604,17107,3,3,0.196
28604,17107,4,3,0.174
28604,17107,5,3,0.138
28605,8509,1,3,0.246
28605,8509,2,3,0.229
28605,8509,3,3,0.225
28605,8509,4,3,0.148
28605,8509,5,3,0.136
28607,19695,1,3,0.214
28607,19695,2,3,0.23
28607,19695,3,3,0.214
28607,19695,4,3,0.232
28607,19695,5,3,0.141
28608,56033,1,3,0.216
28608,56033,2,3,0.225
28608,56033,3,3,0.211
28608,56033,4,3,0.205
28608,56033,5,3,0.17
28609,48464,1,3,0.208
28609,48464,2,3,0.227
28609,48464,3,3,0.218
28609,48464,4,3,0.207
28609,48464,5,3,0.174
28701,16242,1,3,0.263
28701,16242,2,3,0.183
28701,16242,3,3,0.219
28701,16242,4,3,0.181
28701,16242,5,3,0.148
28702,131682,1,3,0.217
28702,131682,2,3,0.222
28702,131682,3,3,0.203
28702,131682,4,3,0.214
28702,131682,5,3,0.193
28703,12442,1,3,0.208
28703,12442,2,3,0.244
28703,12442,3,3,0.189
28703,12442,4,3,0.262
28703,12442,5,3,0.186
28704,33591,1,3,0.199
28704,33591,2,3,0.214
28704,33591,3,3,0.207
28704,33591,4,3,0.194
28704,33591,5,3,0.185
28800,459601,1,3,0.202
28800,459601,2,3,0.216
28800,459601,3,3,0.229
28800,459601,4,3,0.218
28800,459601,5,3,0.189
28900,2449044,1,3,0.211
28900,2449044,2,3,0.232
28900,2449044,3,3,0.231
28900,2449044,4,3,0.228
28900,2449044,5,3,0.188
29001,18232,1,3,0.207
29001,18232,2,3,0.227
29001,18232,3,3,0.186
29001,18232,4,3,0.233
29001,18232,5,3,0.14
29003,42837,1,3,0.266
29003,42837,2,3,0.224
29003,42837,3,3,0.244
29003,42837,4,3,0.205
29003,42837,5,3,0.154
29004,47227,1,3,0.196
29004,47227,2,3,0.217
29004,47227,3,3,0.21
29004,47227,4,3,0.184
29004,47227,5,3,0.122
29005,82076,1,3,0.202
29005,82076,2,3,0.249
29005,82076,3,3,0.252
29005,82076,4,3,0.216
29005,82076,5,3,0.149
29006,38196,1,3,0.203
29006,38196,2,3,0.221
29006,38196,3,3,0.204
29006,38196,4,3,0.214
29006,38196,5,3,0.162
29007,8631,1,3,0.23
29007,8631,2,3,0.204
29007,8631,3,3,0.213
29007,8631,4,3,0.154
29007,8631,5,3,0.256
29008,5609,1,3,0.115
29008,5609,2,3,0.203
29008,5609,3,3,0.168
29008,5609,4,3,0.246
29008,5609,5,3,0.179
29101,19894,1,3,0.249
29101,19894,2,3,0.213
29101,19894,3,3,0.225
29101,19894,4,3,0.185
29101,19894,5,3,0.136
29102,11112,1,3,0.211
29102,11112,2,3,0.195
29102,11112,3,3,0.189
29102,11112,4,3,0.202
29102,11112,5,3,0.211
29103,11384,1,3,0.248
29103,11384,2,3,0.257
29103,11384,3,3,0.249
29103,11384,4,3,0.176
29103,11384,5,3,0.211
29104,63338,1,3,0.199
29104,63338,2,3,0.23
29104,63338,3,3,0.221
29104,63338,4,3,0.225
29104,63338,5,3,0.185
29201,21441,1,3,0.186
29201,21441,2,3,0.206
29201,21441,3,3,0.154
29201,21441,4,3,0.158
29201,21441,5,3,0.161
29202,17448,1,3,0.245
29202,17448,2,3,0.19
29202,17448,3,3,0.176
29202,17448,4,3,0.168
29202,17448,5,3,0.171
29203,143269,1,3,0.203
29203,143269,2,3,0.23
29203,143269,3,3,0.238
29203,143269,4,3,0.216
29203,143269,5,3,0.181
29204,324513,1,3,0.197
29204,324513,2,3,0.213
29204,324513,3,3,0.223
29204,324513,4,3,0.216
29204,324513,5,3,0.176
29301,553506,1,3,0.196
29301,553506,2,3,0.217
29301,553506,3,3,0.226
29301,553506,4,3,0.218
